LSOA11CD,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,centroid_lon,centroid_lat
E01001104,0.5,0.8,0.6,0.3,0.3,0.6,0.3,1.1,1.1,0.6,6.199999999999999,533218.4688904326,160456.37886246943
E01001105,0.5,0.8,0.6,0.3,0.3,0.8,0.2,0.8,1.1,0.6,6.0,534763.4546678003,160207.14987863138
E01001106,0.5,0.6,0.6,0.3,0.2,0.9,0.5,0.9,0.9,0.8,6.2,535009.0683576931,159796.1454226518
E01001107,0.5,0.8,0.5,0.3,0.2,0.9,0.2,0.6,1.1,0.6,5.699999999999999,533046.0853180456,162040.54822527524
E01001108,0.5,0.8,0.6,0.3,0.2,0.8,0.2,0.6,1.1,0.6,5.699999999999999,533743.6922595721,161894.58335712543
E01001109,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.3,0.6,7.199999999999999,533125.5947510641,167074.84898187057
E01001110,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,532504.0460287171,166663.62981961676
E01001111,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.3999999999999995,533082.6009831334,168198.40080950543
E01001112,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.6,533476.8496669298,167781.55765172117
E01001113,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.999999999999999,533038.288054768,167773.7896066926
E01001114,0.6,0.8,0.6,0.3,0.3,1.1,0.5,1.3,0.9,0.8,7.199999999999999,532748.3363798747,167587.91851806417
E01001115,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,532227.7988017853,167149.12237203974
E01001116,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,532610.5903724658,167297.54558511975
E01001118,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,532558.4007349132,166899.37297268998
E01001119,0.5,0.6,0.3,0.3,0.3,0.6,0.3,0.5,1.1,0.6,5.1,536137.8047232869,161913.17870795264
E01001120,0.5,0.6,0.6,0.3,0.2,0.9,0.3,0.8,1.1,0.6,5.9,535328.73796388,162400.0704896915
E01001121,0.6,0.8,0.5,0.2,0.2,0.8,0.2,0.5,0.9,0.6,5.300000000000001,535383.8846722526,161198.39730652203
E01001122,0.5,0.8,0.6,0.3,0.3,0.9,0.3,0.9,1.1,0.6,6.299999999999999,534485.2691933771,163652.20219469472
E01001123,0.5,0.8,0.5,0.3,0.2,0.9,0.5,0.9,0.9,0.6,6.1000000000000005,535127.6677437125,163183.4067931863
E01001124,0.5,0.6,0.5,0.2,0.0,0.6,0.2,0.9,1.1,0.6,5.199999999999999,534282.322205218,162471.05450113752
E01001125,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,0.9,0.6,6.8999999999999995,534944.6978996772,162289.20855920968
E01001126,0.6,0.6,0.5,0.3,0.2,0.9,0.3,0.8,1.1,0.6,5.9,535819.8789562659,162449.00669357693
E01001127,0.3,0.8,0.5,0.3,0.2,0.8,0.6,1.3,1.1,0.6,6.5,536884.7226123413,165196.09298014556
E01001128,0.6,0.5,0.6,0.3,0.3,0.9,0.3,0.6,1.1,0.8,5.999999999999999,537477.2663547324,165272.8448991334
E01001129,0.3,0.8,0.6,0.3,0.2,0.8,0.3,0.9,1.1,0.6,5.9,536579.7127583186,165454.92075282388
E01001130,0.6,0.6,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.6,6.299999999999999,537411.7110218364,164907.06185354438
E01001131,0.5,0.5,0.6,0.3,0.3,0.8,0.5,1.1,0.9,0.6,6.1,536475.5274563872,167160.80565385218
E01001132,0.3,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.6,536273.3557599816,166475.43716545147
E01001133,0.5,0.8,0.6,0.3,0.3,0.8,0.3,0.8,0.9,0.6,5.8999999999999995,536443.6993184474,165977.28020499452
E01001134,0.5,0.8,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.5,535676.3328095967,166176.19977663693
E01001135,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,537200.4499919609,165802.20656025026
E01001136,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.699999999999999,533789.0215362218,168194.12451248252
E01001137,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.999999999999999,533289.0404747896,169996.36842182445
E01001138,0.5,0.8,0.6,0.3,0.2,0.9,0.5,0.8,1.1,0.8,6.499999999999999,533764.983893386,169916.41494832697
E01001139,0.5,0.5,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.6,6.6,533436.0256489863,168824.51201460476
E01001140,0.5,0.6,0.6,0.3,0.2,0.8,0.5,0.9,1.1,0.6,6.1,533617.9203609895,169455.35911300802
E01001141,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.6,1.1,0.6,6.199999999999999,534118.5386754766,169072.4788967276
E01001142,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,533880.0892531967,168983.9056597748
E01001143,0.5,0.6,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.8,6.499999999999999,534446.6361085366,168760.05686619715
E01001144,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.6,533558.7831539139,168503.83119548357
E01001145,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.299999999999999,534261.0491564166,168480.0207107638
E01001146,0.5,0.6,0.6,0.3,0.3,0.9,0.6,0.9,0.9,0.8,6.4,532637.0361138128,169134.5106180538
E01001147,0.5,0.8,0.6,0.3,0.3,0.9,0.6,0.8,1.1,0.6,6.5,531995.8923981277,169163.16605013798
E01001148,0.5,0.8,0.6,0.3,0.3,0.8,0.5,0.9,1.1,0.6,6.4,532503.500570015,169357.4310860679
E01001149,0.5,0.8,0.6,0.3,0.3,0.6,0.5,1.1,1.1,0.8,6.599999999999999,532960.7982835717,169208.53754892887
E01001150,0.6,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.8,6.7,533088.6231986984,168889.27960210547
E01001151,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.1,0.6,6.799999999999999,532001.2030371666,168838.1722906658
E01001152,0.6,0.8,0.6,0.3,0.3,1.3,0.6,1.3,1.1,0.6,7.499999999999998,532314.8165024323,168738.60838510728
E01001153,0.6,0.8,0.6,0.3,0.3,0.8,0.5,0.9,1.1,0.6,6.5,532661.3669629686,168691.45666982638
E01001154,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,532841.6753561131,168422.77135396577
E01001155,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,532518.1903101625,168248.1652456611
E01001156,0.5,0.6,0.6,0.3,0.2,0.9,0.5,0.9,1.1,0.8,6.3999999999999995,532860.7546002016,170220.72958047394
E01001157,0.6,0.8,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.699999999999999,531810.2251295375,169969.6826586814
E01001158,0.5,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.3,0.6,6.8999999999999995,532878.6900007257,169639.09953800758
E01001159,0.5,0.6,0.6,0.3,0.3,0.8,0.5,1.1,1.3,0.6,6.599999999999999,532318.5050039109,170167.03803176695
E01001160,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,532093.9461229002,169654.0445762725
E01001161,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.6,6.499999999999999,531490.4288993594,169459.00684357947
E01001162,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.699999999999999,532615.8308366071,170646.51956858672
E01001163,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.6,6.6,532080.5730272923,170774.63232329604
E01001164,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,533286.4160570727,170572.6550031993
E01001165,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,531319.2970195422,165292.6587078179
E01001166,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.8,7.099999999999999,531902.2312005301,165189.30937729348
E01001167,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.6,7.399999999999999,531209.9972386522,164708.40830860537
E01001168,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.199999999999999,531476.3918927645,165059.68942961522
E01001169,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.6,6.399999999999999,531663.5655927607,164257.03034172236
E01001170,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.8,7.199999999999999,532281.3673416517,164408.79056262088
E01001171,0.5,0.8,0.6,0.3,0.2,0.9,0.5,0.9,1.1,0.8,6.6000000000000005,532017.4821064731,164295.81900170035
E01001172,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,531191.0147522736,163807.792517119
E01001173,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,0.9,0.8,6.6,531734.24360754,163301.49148299792
E01001174,0.6,0.8,0.6,0.3,0.3,0.8,0.5,0.8,0.8,0.6,6.099999999999999,530802.0475008333,167766.97882298744
E01001175,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.8,7.1,531549.9923664399,167667.62713213425
E01001176,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.699999999999999,530880.0557912389,167507.88760839417
E01001177,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.3,0.6,6.999999999999999,530358.6649676921,167370.37308989195
E01001178,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.9,7.4,531599.2653150209,167329.91148970512
E01001179,0.5,0.6,0.6,0.3,0.3,0.8,0.5,1.1,1.1,0.6,6.399999999999999,531059.3533296251,167241.34946760233
E01001180,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.3,0.6,7.099999999999999,530917.1693116027,167029.25864367216
E01001181,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.2,531436.1343089244,167114.686651686
E01001182,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,7.0,530848.4849061979,168407.25075306662
E01001183,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.699999999999999,531213.7872553046,167998.67552336023
E01001184,0.5,0.8,0.6,0.3,0.3,0.8,0.5,0.9,1.1,0.9,6.700000000000001,530705.0721379142,168075.94058286678
E01001185,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,534475.0531301491,167164.39313873037
E01001186,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,0.9,0.6,6.6,534459.9400346476,167528.04370047478
E01001187,0.6,0.8,0.6,0.3,0.3,0.8,0.5,1.1,1.1,0.6,6.699999999999999,533898.8786736157,167182.41694075213
E01001188,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,534223.3078667166,167827.012600797
E01001189,0.5,0.6,0.5,0.3,0.2,0.9,0.5,0.9,1.1,0.6,6.1,534933.4714386609,167498.09063880928
E01001190,0.5,0.8,0.6,0.3,0.2,0.9,0.6,0.9,1.1,0.8,6.7,534979.9354121209,168453.9488843791
E01001191,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,534271.9165722585,168075.07061132626
E01001192,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,534690.8853188705,168174.42460546218
E01001193,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.8,6.599999999999999,533968.3997554261,167473.8282029348
E01001194,0.5,0.8,0.6,0.3,0.3,1.1,0.5,1.1,1.1,0.8,7.099999999999999,535192.0255914439,168056.31945861125
E01001195,0.5,0.8,0.6,0.3,0.3,1.1,0.5,0.8,1.1,0.6,6.6,519894.3381551311,181525.99591996445
E01001196,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.3,1.1,0.6,7.0,520443.9039463731,181213.68484997703
E01001197,0.6,0.8,0.6,0.2,0.2,0.6,0.3,1.1,1.1,0.6,6.1,519651.93920828745,180966.87476165337
E01001198,0.3,0.8,0.6,0.2,0.3,0.8,0.3,1.1,1.1,0.8,6.3,520464.1807831349,180964.09581098746
E01001199,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,520115.2169745152,180850.40518596515
E01001200,0.5,0.8,0.6,0.3,0.2,0.8,0.5,1.1,1.3,0.8,6.9,520600.35584633984,180566.97693822123
E01001201,0.6,0.6,0.5,0.3,0.2,0.8,0.2,0.8,1.1,0.8,5.8999999999999995,520363.03390149825,180643.5140248554
E01001202,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,520089.33350927697,180324.72017554677
E01001203,0.5,0.8,0.6,0.3,0.2,1.1,0.6,1.3,1.1,0.9,7.4,520435.99210495176,180204.81298112252
E01001204,0.5,0.8,0.5,0.3,0.2,0.9,0.2,0.8,0.9,0.6,5.7,516294.48450677225,181485.19667447725
E01001205,0.5,0.8,0.6,0.3,0.3,0.9,0.3,0.8,1.1,0.6,6.199999999999999,516083.9755092243,181034.59658160343
E01001206,0.6,0.6,0.6,0.3,0.3,0.8,0.6,0.9,1.1,0.6,6.399999999999999,515936.28869118105,181668.92347226362
E01001207,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.1,1.1,0.6,6.699999999999999,516425.80138385907,180911.00214025742
E01001208,0.6,0.8,0.5,0.2,0.0,0.6,0.3,0.9,1.3,0.6,5.8,516343.5074679061,182190.29652634816
E01001209,0.5,0.8,0.5,0.3,0.3,0.9,0.6,1.3,1.1,0.6,6.9,517057.8886124714,182346.97597763807
E01001210,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.3,0.8,7.699999999999999,515928.68433585914,182384.72813510257
E01001211,0.6,0.8,0.6,0.3,0.2,0.8,0.5,1.1,1.1,0.6,6.6,517257.43987369246,181957.93986723185
E01001212,0.6,0.6,0.6,0.2,0.2,0.9,0.5,1.1,1.1,0.6,6.399999999999999,516736.3469903594,181801.69221972988
E01001213,0.5,0.6,0.6,0.3,0.3,0.9,0.6,0.9,1.1,0.6,6.4,512693.0873184005,180769.3236274265
E01001214,0.3,0.6,0.6,0.3,0.2,0.9,0.5,1.1,1.1,0.8,6.3999999999999995,513415.04299625533,180915.67611046552
E01001215,0.6,0.8,0.5,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,512890.2807502041,180569.5924851433
E01001216,0.6,0.8,0.5,0.3,0.3,1.1,0.5,1.1,0.9,0.6,6.699999999999999,513364.1189997288,180543.82202191127
E01001217,0.5,0.6,0.5,0.3,0.3,0.8,0.5,0.8,1.1,0.6,6.0,513631.58012986265,181512.38678588165
E01001218,0.5,0.6,0.6,0.3,0.2,0.9,0.5,0.9,0.9,0.6,6.0,514043.6426556606,181460.48235417833
E01001219,0.6,0.6,0.6,0.3,0.3,1.1,0.3,1.1,1.3,0.6,6.799999999999999,513773.54472706025,181102.70656958246
E01001220,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,514240.46407223033,180788.36696524333
E01001223,0.5,0.8,0.5,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.4,517997.64047673007,181580.3106646112
E01001224,0.5,0.8,0.6,0.3,0.2,0.8,0.5,1.1,0.9,0.6,6.300000000000001,516724.47157681047,181382.13097912114
E01001225,0.6,0.8,0.6,0.3,0.3,1.3,0.6,1.3,1.1,0.8,7.699999999999998,517829.9097556762,181261.73515465326
E01001226,0.5,0.8,0.6,0.3,0.3,0.9,0.3,0.9,1.1,0.8,6.499999999999999,517399.1573376903,181470.82148112662
E01001227,0.5,0.8,0.6,0.3,0.2,0.6,0.5,1.1,0.9,0.6,6.1,517004.07686582254,181198.70103554352
E01001228,0.5,0.8,0.6,0.3,0.2,0.9,0.3,1.1,0.9,0.6,6.199999999999999,517221.94848938024,180939.3638699811
E01001229,0.5,0.6,0.6,0.3,0.2,0.6,0.5,0.8,1.1,0.6,5.800000000000001,518103.3396686646,179501.09231732582
E01001230,0.5,0.8,0.6,0.3,0.2,1.1,0.5,1.3,1.1,0.6,7.0,517907.4029325376,179941.10304368995
E01001231,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.8,7.499999999999999,518950.8496522932,179709.1028263081
E01001232,0.5,0.6,0.6,0.3,0.2,0.9,0.3,0.9,1.1,0.8,6.2,518500.6860992283,179788.76097164128
E01001233,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.8,7.1000000000000005,517785.89057183685,179383.09423649838
E01001234,0.3,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,6.699999999999999,518703.284399308,180495.98549278095
E01001235,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,518407.5522124261,180808.5201836282
E01001236,0.5,0.8,0.5,0.3,0.3,0.9,0.6,0.8,1.1,0.6,6.4,517968.70425698254,180384.49736679718
E01001237,0.6,0.8,0.6,0.3,0.3,0.8,0.3,0.9,0.9,0.6,6.1,518277.3012687109,180139.01116958042
E01001239,0.6,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.3,0.6,7.1,521135.2207443382,181854.73567164614
E01001240,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.8,6.999999999999999,521369.33140507987,181261.1285214718
E01001241,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.3,0.6,6.999999999999999,521144.50096593145,180658.24752355824
E01001242,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.8999999999999995,520913.6132689506,180685.45535840152
E01001243,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,521608.16509489925,180543.0335395502
E01001244,0.6,0.8,0.6,0.3,0.3,1.1,0.3,1.3,1.3,0.6,7.199999999999999,521164.63002655754,180179.49412807738
E01001245,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,521668.5003414433,180032.56807233323
E01001246,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.3999999999999995,521002.5072482158,182711.15260020213
E01001247,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.3,0.6,7.199999999999999,519899.70140036766,182125.42355024297
E01001248,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,7.0,515749.3891985836,179149.64037622948
E01001249,0.6,0.8,0.6,0.3,0.3,1.3,0.6,1.3,1.1,0.9,7.799999999999999,516450.5915980075,180517.7226071727
E01001250,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,515981.6707644452,180378.53309265414
E01001251,0.6,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.6,6.9,515370.75361778995,180348.7087548604
E01001252,0.6,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.8,7.499999999999999,515599.09399767837,180044.01045409244
E01001253,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,515562.1253043277,179624.2663704288
E01001254,0.5,0.8,0.6,0.2,0.2,0.9,0.3,1.3,0.9,0.6,6.3,515207.86585048423,179815.7015067888
E01001255,0.3,0.6,0.6,0.2,0.2,0.6,0.5,0.9,1.1,0.6,5.6,516012.482762638,179825.08077149992
E01001257,0.6,0.6,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.6,512691.7025746493,182904.67146197296
E01001258,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,513493.48435787484,182794.8860684489
E01001259,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,513838.5778195089,182459.68944169284
E01001260,0.5,0.8,0.5,0.3,0.2,0.8,0.6,1.1,1.1,0.6,6.5,514690.854035228,182534.36910303315
E01001261,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.1,514332.11558156245,182099.49855634183
E01001262,0.6,0.8,0.6,0.3,0.3,0.8,0.6,1.1,1.1,0.6,6.799999999999999,513324.8893178758,183150.74357161095
E01001263,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.799999999999999,512961.1832222467,183382.29007371183
E01001264,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.6,513782.47500851046,183150.65411485042
E01001265,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.3,0.6,6.8999999999999995,513957.417057023,183789.052785287
E01001266,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.8,7.3,515260.8430797632,183674.23004256183
E01001267,0.6,0.8,0.6,0.3,0.3,0.9,0.5,1.1,1.1,0.8,6.999999999999999,514563.87846950075,183177.70257380896
E01001268,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.299999999999999,514199.9900685539,183009.84105678188
E01001269,0.6,0.8,0.6,0.3,0.2,0.8,0.6,1.3,1.3,0.6,7.1,515013.9674822146,184834.38729811768
E01001270,0.6,0.5,0.6,0.3,0.2,0.9,0.3,0.9,1.1,0.6,6.0,514185.3747334997,184524.09161367052
E01001271,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.8,6.999999999999999,514578.4167453425,184676.81441166825
E01001272,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,514676.5983222283,183961.12792182126
E01001273,0.6,0.8,0.6,0.3,0.2,0.9,0.5,1.3,0.9,0.8,6.9,518911.44399847253,181506.77980497087
E01001274,0.3,0.6,0.6,0.2,0.3,0.6,0.5,1.1,1.1,0.6,5.9,519232.5166595319,181513.2108201024
E01001275,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,0.9,0.6,6.5,518394.93982083624,181351.72011320447
E01001276,0.5,0.8,0.6,0.3,0.3,1.1,0.5,1.1,1.1,0.6,6.899999999999999,519096.41135285835,183160.99190359248
E01001277,0.6,0.8,0.6,0.3,0.3,0.8,0.5,1.3,1.3,0.6,7.099999999999999,518287.8607878329,182788.53795617755
E01001278,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.3,1.1,0.6,7.0,518782.42233308736,182339.37472357362
E01001279,0.5,0.8,0.6,0.2,0.2,0.8,0.2,0.9,0.9,0.6,5.700000000000001,517886.1258591235,182334.46508609838
E01001280,0.5,0.8,0.6,0.3,0.2,0.9,0.3,0.9,1.1,0.6,6.199999999999999,518310.8705213872,182011.0782064607
E01001281,0.5,0.8,0.5,0.2,0.2,0.9,0.3,0.9,1.1,0.6,6.0,517553.7674314921,182237.6874858192
E01001282,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.9,0.9,0.6,6.1,515627.25389915373,181942.91336688987
E01001283,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.1,0.9,0.8,6.7,515231.9445292435,182005.21588576885
E01001284,0.5,0.6,0.5,0.3,0.3,0.9,0.5,1.1,1.1,0.6,6.4,514826.01378701115,181684.2514912364
E01001285,0.6,0.8,0.6,0.3,0.2,0.9,0.6,1.3,1.1,0.6,7.0,515331.92311964015,181481.30592828643
E01001286,0.5,0.8,0.6,0.2,0.3,0.9,0.5,0.9,1.1,0.6,6.4,515712.9973872728,181314.77864140918
E01001287,0.5,0.6,0.6,0.3,0.3,0.8,0.5,0.9,0.9,0.6,6.0,515002.55374815356,181471.418412992
E01001288,0.5,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.799999999999999,515438.83754578576,181045.1745432175
E01001289,0.6,0.6,0.5,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.299999999999999,515758.58764916525,180819.90518915976
E01001290,0.6,0.8,0.6,0.3,0.3,0.9,0.6,1.1,1.1,0.6,6.899999999999999,515050.547406506,180722.69492332602
E01001291,0.6,0.6,0.6,0.3,0.2,0.8,0.5,0.9,1.1,0.6,6.199999999999999,513389.2493762691,182273.26564670252
E01001292,0.5,0.6,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.6,6.199999999999999,513856.47748258,182030.62714167405
E01001293,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.5,513356.01708718645,182012.52623867124
E01001294,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.1,0.6,6.5,512881.6191606079,181941.09415603097
E01001295,0.5,0.8,0.6,0.3,0.2,0.9,0.5,0.6,1.3,0.6,6.299999999999999,513139.73748869036,181775.602061519
E01001296,0.5,0.8,0.6,0.3,0.3,0.9,0.5,0.8,1.1,0.6,6.399999999999999,513233.7356202283,181464.57198140552
E01001297,0.6,0.8,0.6,0.3,0.3,0.6,0.6,1.3,1.1,0.6,6.799999999999999,512632.0187460848,181235.73596046038
E01001298,0.6,0.6,0.5,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.699999999999999,513048.81288559944,181094.50494056652
E01001299,0.5,0.8,0.6,0.3,0.2,0.9,0.6,1.3,0.9,0.6,6.7,516402.0494419187,179135.2051431221
E01001300,0.5,0.8,0.5,0.3,0.2,0.8,0.3,1.3,1.1,0.6,6.4,517416.8727718348,179046.90393744654
E01001301,0.5,0.8,0.6,0.3,0.3,0.9,0.5,1.3,1.1,0.6,6.899999999999999,517859.79679639183,178933.7483088399
E01001302,0.5,0.8,0.5,0.3,0.2,0.8,0.6,1.3,1.1,0.6,6.700000000000001,516963.44852047507,178840.74114888065
E01001303,0.3,0.8,0.5,0.2,0.3,0.8,0.6,1.3,0.9,0.6,6.300000000000001,517321.6468886258,179330.2033082271
E01001304,0.6,0.8,0.5,0.3,0.2,0.8,0.3,0.8,0.9,0.6,5.8,517447.5834100395,178610.19722320655
E01001305,0.5,0.6,0.5,0.3,0.2,0.8,0.3,1.1,1.1,0.6,6.0,516273.6553513604,179523.27915901327
E01001306,0.5,0.6,0.6,0.3,0.2,0.8,0.2,0.8,0.9,0.6,5.5,516693.98650380236,179341.99226873252
E01001307,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.1,1.1,0.6,6.999999999999998,515546.933478641,184555.61419844086
E01001308,0.5,0.8,0.6,0.2,0.2,0.9,0.6,1.1,1.1,0.6,6.6,516536.84999773203,184369.9773003402
E01001309,0.6,0.8,0.6,0.3,0.3,0.8,0.6,0.9,1.1,0.8,6.8,514518.0351650798,185434.81632801046
E01001310,0.5,0.8,0.6,0.3,0.3,1.1,0.6,1.3,1.1,0.6,7.199999999999999,514018.80505635665,185416.9446340476
E01001311,0.6,0.8,0.6,0.3,0.3,0.9,0.5,0.9,1.3,0.8,6.999999999999999,514942.2976223605,185337.87732113406
E01001312,0.6,0.8,0.6,0.3,0.2,0.6,0.6,1.3,0.9,0.6,6.5,515532.7105268691,185249.60736657752
E01001313,0.3,0.6,0.5,0.3,0.3,0.9,0.2,0.6,1.3,0.8,5.8,516238.5332683036,185076.3757219226
E01001314,0.5,0.8,0.6,0.3,0.2,0.9,0.5,1.3,1.1,0.8,6.999999999999999,515978.8946730377,184866.12621308875
