LSOA11CD,road,sidewalk,building,wall,fence,pole,traffic_light,traffic_sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,residential_sim,commercial_sim,industrial_sim,civil_and_governmental_sim,health_care_sim,education_sim,hotel_sim,sports_and_recreation_sim,outdoors_and_natural_sim,transportation_sim,predicted_function,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,total_crime,population_mean_2019_2022
E01032583,0.2742955705530793,0.0636699518933071,0.3130112986935793,0.0199600879193236,0.0209904508200137,0.0050974235268888,9.789724100694657e-05,0.0015418388670931,0.0868461444471887,0.0041777862994559,0.1193759527963626,0.0103789077570306,0.0026886992984347,0.0401194564734719,0.0116625593768225,0.0002581841415829,0.0095958556541713,0.011526753505071,0.0047051807361147,0.1019939238429349,0.1150390216974071,0.0938970274270597,0.091766981251905,0.1052742105586531,0.1083499444192959,0.0978667653689787,0.0938754386603109,0.0907160662792046,0.1012206204942491,commercial,0.24,0.39,0.29,0.15,0.15,0.44,0.29,0.63,0.44,0.29,3.3,2063
E01032584,0.3253794673396868,0.0628589624251148,0.178455645289252,0.0165948797749975,0.0195398324987611,0.0053278933793901,0.0004290546290607,0.0051641577711639,0.2462827084784202,0.0025116763130984,0.0901127243830755,0.0043621041512848,0.0003383135554766,0.0130557222865064,0.0004243690156776,0.0172848229591947,0.0079610805318813,0.001239990679637,0.0026765945383193,0.1061247347502831,0.113468563736289,0.0892864713180551,0.0912456698074455,0.1042264734504008,0.1099846839654327,0.0938758048816849,0.0925780255390626,0.1008281514561463,0.0983814210951991,commercial,0.44,0.59,0.44,0.22,0.22,0.59,0.44,0.96,0.66,0.44,5.02,1355
E01032623,0.4522935776483444,0.016302744547526,0.0233984447660899,0.0037903558640252,0.0158433460053943,0.0081979660760788,0.0008791968936011,0.0016261509486606,0.1993246532621837,0.0181577773321242,0.1922238667805989,9.609404064359167e-05,2.161661783852857e-05,0.0649490356445312,0.0013970874604724,0.0014980861118861,0.0,0.0,0.0,0.10654635714036,0.1121069318497482,0.0988918321429814,0.0793676195341164,0.1063803705637729,0.1110268929026238,0.0823590640253764,0.0959888642980929,0.0912212329394119,0.1161108346035154,transportation,0.28,0.45,0.34,0.17,0.17,0.45,0.17,0.5,0.61,0.34,3.46,1790
E01032637,0.2466272021096849,0.1002119155157179,0.4035628182547433,0.0017190963502914,0.0121236528669084,0.0031201196095299,0.0002666655040922,0.0023003835526723,0.1096348838200644,3.160749162945714e-05,0.0987679617745535,0.0047912597656249,0.0,0.012615991017175,0.0011885506766183,0.0012708391462053,0.0009776524135044,0.0006590343656993,0.0001303657652839,0.0967884004077668,0.1174703166666932,0.0905718685077942,0.0973561311827654,0.1035921492260826,0.1018492574379645,0.0982987445018221,0.0949670428950277,0.0906810975092993,0.1084249916647834,commercial,0.26,0.69,0.43,0.17,0.26,0.52,0.52,1.13,0.78,0.52,5.28,1155
E01032638,0.2375122706095377,0.1165283521016438,0.1726956367492675,0.0359360376993814,0.0052356719970702,0.02558167775472,0.0,0.0086409250895181,0.095627466837565,0.0001207987467447,0.2654555638631184,0.0038803418477375,0.0,0.0096872647603352,0.0028448104858398,9.5367431640625e-07,0.0001920064290364,0.0006106694539387,0.0194495519002278,0.0964368179333165,0.116140871363884,0.0960890308277128,0.0967950308355029,0.1008999611750133,0.1014534298120574,0.0885713310035428,0.094663233371177,0.0889207607919014,0.120029532885891,transportation,0.44,0.71,0.53,0.18,0.18,0.53,0.27,1.15,0.8,0.53,5.31,1130
E01032639,0.2030377855487898,0.053167978922526,0.4455727221919041,0.0075014899758731,0.0244658227060355,0.0088715646781173,0.0004745932186351,0.0022560568416819,0.1266080818924249,0.0009306365368412,0.0666646770402496,0.0062460057875688,0.0004572400859757,0.0265859716078814,0.0049214830585554,0.0150945326861213,0.0063896927179074,1.0396919998464709e-05,0.000743267582912,0.1011648749393493,0.1137443818223992,0.0914698844873395,0.0902720851606529,0.1077810821009102,0.1088018740890798,0.1028088654137719,0.0968658920883982,0.0879078009245268,0.0991832589735711,commercial,0.3,0.4,0.3,0.15,0.15,0.44,0.3,0.64,0.44,0.4,3.51,2024
E01032640,0.2531013850778199,0.0660346716861419,0.3891866368130074,0.0013482623630099,0.0019779629177517,0.003955201240932,0.0001684671246123,0.001211490457933,0.0045881271362304,0.0,0.1704801614697856,0.0096805583229839,0.000599733988444,0.0815573357113294,0.0096696641710069,7.05718994140625e-06,0.0026549869113498,0.0003406524658203,0.003437644951899,0.101811762090543,0.1180057635250072,0.0925767341253559,0.0893326659426073,0.1049599213434916,0.1072695144786325,0.1025619911386415,0.1007138867407943,0.0808678045315638,0.101899956083362,commercial,0.5,0.6,0.5,0.2,0.2,0.8,0.5,1.3,0.8,0.6,6.01,998
E01032646,0.3679973420642671,0.0420576973566933,0.2814110831608847,0.0062186892070467,0.0169986482650514,0.0038297622922866,0.0001364208403087,0.0016527811686197,0.0691862015497116,0.0011235131157768,0.1122181423126704,0.0156256963336278,0.0086330050513857,0.0513038998558407,0.0029927389962332,0.0010539100283668,0.00065187726702,0.0100243159702845,0.0068842751639229,0.1044534371735039,0.1170763306007441,0.0977782339771814,0.0860317510159375,0.106537111085936,0.107711119683343,0.0944983808176713,0.0940039851506321,0.0878461068664238,0.1040635436286262,commercial,0.34,0.54,0.4,0.2,0.2,0.54,0.4,0.88,0.74,0.4,4.66,1482
E01032719,0.2073002967281617,0.0618756612141926,0.2227327927299167,0.0260755843010501,0.0566251450690669,0.0090330925540647,4.627393639605652e-05,0.0052746758944745,0.1822936016580332,0.0259777013806329,0.1473841459854789,0.0083729840707087,0.0007292706033457,0.0136541836503622,0.0112510902294214,0.0095752218495244,0.000210140062415,0.0078571153723675,0.0037310227103855,0.1063994863611935,0.1087920333073118,0.0947495650969151,0.0918342301561183,0.1068738252229345,0.1094561892840115,0.0936785221300346,0.0970356672727681,0.0921902164818739,0.0989902646868379,commercial,0.34,0.54,0.4,0.2,0.2,0.61,0.4,0.88,0.61,0.54,4.72,1482
E01032741,0.2037100902502708,0.0410737341061757,0.1675366195204025,0.0163895057411583,0.0352360730306123,0.0077684547977385,0.0005902741360614,0.0024754163069086,0.086602049346035,0.0051207875335625,0.3907324535308354,0.0035764169182266,1.9562550080128204e-07,0.0275340244384615,0.0011691740205186,0.0020422568688025,0.0083352744885466,2.637510003e-06,0.0001045618301782,0.1074251448670798,0.1128796495456224,0.1042885939564481,0.0878035844649827,0.1064918718832895,0.1055367251755409,0.0871167375404023,0.0952226361669049,0.088843797515246,0.1043912588844826,commercial,0.4,0.53,0.4,0.2,0.2,0.73,0.4,0.86,0.86,0.4,4.97,1508
E01032742,0.2237901809657584,0.0501606030885859,0.2094507640383795,0.014924633472502,0.0484017570046821,0.0049166666591105,3.8097366710013e-06,0.0005260615731303,0.1478414057717965,0.0121794323308681,0.2702304015779576,0.0035198364095456,0.0,0.0109523446341923,0.0,0.002677716860045,0.0002888350546134,0.0,0.0001355508221607,0.1003838108959931,0.106046892856266,0.0987872782135294,0.0951857061678417,0.1076162836811737,0.104498972591228,0.0894487253657407,0.1028615697093919,0.09383205306459,0.1013387074542448,commercial,0.34,0.46,0.34,0.17,0.17,0.52,0.34,0.75,0.63,0.46,4.19,1742
E01032743,0.2320054372151692,0.002286148071289,0.0504686991373697,0.0766353607177734,0.010028584798177,0.0004777272542317,0.0,5.00996907552e-05,0.2612182617187499,0.0289042154947916,0.3344347635904947,9.943644205728584e-05,0.0,0.00044314066569,0.0001459757486979,0.0011568705240885,0.0,0.0,0.001645278930664,0.1142291435605045,0.1045399128660309,0.1110823197976861,0.0829957775845841,0.0944231646918907,0.1004853619286747,0.0845564236870286,0.0963731204761462,0.1191929690939475,0.0921218063135059,outdoors and natural,0.26,0.34,0.26,0.09,0.09,0.34,0.22,0.56,0.39,0.34,2.88,2325
E01032744,0.2327222557589187,0.0305126707335946,0.1012447998743579,0.0233308084340928,0.0115263238263783,0.0029222740926371,0.0001120849522671,0.0014054981714222,0.2639999674829301,0.0304338097845179,0.2490961492558699,0.0049572502660435,0.0001032899988141,0.0406995932651312,0.0056074147910554,0.0001568601020077,0.0004207307075123,0.0001369044366439,0.000611314065804,0.111601016302439,0.1072187443634638,0.1055273490269131,0.0841035165533631,0.1007519448126221,0.1028755300478457,0.0835685487629032,0.0989430264183409,0.10393282895333,0.1014774947587782,residential,0.3,0.36,0.36,0.18,0.18,0.55,0.36,0.79,0.67,0.36,4.13,1646
E01032764,0.2301976729412467,0.0250231597969591,0.1866461868459134,0.0333882329685617,0.0733530645738112,0.009007032225732,0.0001890610675422,0.0035184613701437,0.1597487175005092,0.0140569128957735,0.2211712947508104,0.0020260454035129,0.000327618484324,0.02064194538696,0.004483104022452,0.0060559919361624,0.0088681158295023,0.0011697150682375,0.0001276669318443,0.101814595042834,0.1112890755115921,0.1051173060768493,0.0865970238184009,0.0988034423415522,0.1023317264471812,0.0863934613509334,0.1032559800977438,0.094543223733648,0.1098541655792642,transportation,0.21,0.34,0.26,0.13,0.13,0.38,0.26,0.55,0.55,0.26,3.07,2348
E01032765,0.2548040853115756,0.0593932351948301,0.3572629606772842,0.0387553305292325,0.03174454488872,0.0073487081645447,0.0001854288234632,0.0008800019943174,0.0807811281808609,0.0017278066878455,0.1197136773003472,0.002171457549672,0.000157250298394,0.0411372400605629,0.0025501957646122,0.0,0.0012238427935313,6.395504798417778e-05,9.915073222092468e-05,0.1074939172236498,0.1111165485494295,0.097282720695451,0.0886857035728547,0.1018207714008344,0.1074210263290814,0.095947237103673,0.1003783693001164,0.0894205993244731,0.100433106500436,commercial,0.33,0.44,0.33,0.17,0.17,0.5,0.33,0.61,0.61,0.33,3.81,1810
E01032767,0.254629890124003,0.053599335529186,0.3543050642366762,0.0076098883593523,0.0141552951600816,0.0041541170190881,0.0001842754858511,0.0019361045625474,0.0419804608380352,0.0004849522202103,0.1419445541169908,0.020539848892777,0.0029474452689841,0.0659405390421549,0.0066204071044921,0.0025607347488403,0.018082958680612,0.0059392849604288,0.0023848436496875,0.0995420660862358,0.1185340469738254,0.0919299592728152,0.0933973494235917,0.1055424407944589,0.1055659382274777,0.1029103895646142,0.0944993347525218,0.083501384599937,0.1045770903045214,commercial,0.36,0.48,0.36,0.18,0.18,0.54,0.36,0.79,0.67,0.36,4.3,1652
E01032768,0.257853571890342,0.0396539285444759,0.292967859972225,0.0608586103306267,0.0517677545148045,0.0048909166918356,4.144362461419753e-06,0.0009294449483202,0.0472590868822736,0.00109814603978,0.2129703506774758,0.0013071616541096,1.243308738425926e-05,0.0226021659954198,0.0014595910721372,4.28564754532963e-06,0.0034057083443849,0.0009144106517626,4.0428692634593824e-05,0.1089188050608325,0.1100721493839843,0.0980050291366985,0.0887025610501533,0.1035129021231801,0.1036069939300399,0.0966585329206614,0.0976939101310762,0.0919450410603423,0.1008840752030307,residential,0.38,0.6,0.45,0.15,0.23,0.45,0.38,0.83,0.68,0.6,4.74,1328
E01032769,0.2391780907007565,0.0361561591338736,0.2228522804959069,0.0255073929937366,0.0466611101780014,0.0046544835141365,0.0004209502925717,0.0013625474334566,0.1503412126265418,0.0082858733684881,0.2125414509760332,0.0027804542686234,0.0004818510556931,0.0376128547403339,0.0038158142916313,0.0046921086505176,0.0013759737092304,0.0002159077300611,0.0010634838404047,0.1059291340675597,0.1102895136075697,0.1002056328364951,0.0871856342776989,0.1036240352983473,0.1052534528354042,0.0916669120744206,0.100380204116772,0.0932765580944386,0.102188922791293,commercial,0.37,0.59,0.44,0.22,0.22,0.67,0.44,0.96,0.96,0.59,5.47,1352
E01032771,0.2973780328024498,0.082704203593492,0.289700301401385,0.0237136868614099,0.0778060385003984,0.009938009015415,0.0001465635872929,0.0034946796021174,0.1240468086006428,0.0092472569755734,0.0398650977129492,0.015490419009127,0.000917789063167,0.0094169554163197,0.0032475164027813,0.0033118555454608,0.007677974596701,8.13072496424582e-05,0.0018155040636739,0.0929375773204837,0.1159494980434237,0.0872586733029003,0.1013417003591369,0.1019003233755995,0.1020515616252336,0.0956758284344442,0.0987260323352411,0.0949831427996058,0.1091756624039304,commercial,0.39,0.52,0.39,0.19,0.19,0.71,0.39,0.84,0.84,0.52,4.98,1546
E01032772,0.3233362833658854,0.0658747355143228,0.332379659016927,0.0085627237955728,0.0333544413248697,0.0041688283284505,0.0,0.0031433105468749,0.0619335174560546,0.0,0.1476961771647135,0.000839869181315,0.0,0.0017464955647786,0.0,0.0055294036865234,0.0113182067871093,0.0,0.0001163482666015,0.1021057647764087,0.1233509981879589,0.0928408773850825,0.0898993641760684,0.0990495073221724,0.0964395270248795,0.0955571121295053,0.0936778692439474,0.0887804436096287,0.1182985361443475,commercial,0.28,0.37,0.28,0.14,0.14,0.41,0.28,0.6,0.51,0.28,3.26,2177
E01032774,0.360843817392985,0.1034055391947428,0.1414086659749348,0.0087919235229491,0.0982209523518879,0.0157884915669758,4.800160725911458e-06,0.0009352684020995,0.0672783215840657,0.0026195526123046,0.1722982088724771,0.0038243929545084,0.0,0.0011123339335123,0.0145528157552083,0.000109322865804,0.0075347582499185,0.0003725051879882,0.0008983294169107,0.1027618627319726,0.115304242996423,0.1015402383644856,0.0905594954241304,0.0913505405483507,0.0998790930586188,0.0899425390930892,0.1046791865683687,0.1038110276322132,0.100171773582347,commercial,0.29,0.46,0.35,0.17,0.17,0.52,0.35,0.75,0.63,0.46,4.14,1738
E01032775,0.210522969563802,0.1357760573878432,0.2050095760461055,0.0347313158439867,0.0933719981800425,0.0110220475630326,0.0001068115234374,0.0003514145359848,0.0886784177837949,0.0198714516379616,0.1879028551506273,0.0036631497469815,0.0003021702621922,0.003105625961766,0.0,2.8436834161927273e-05,0.0054768649014559,0.0,7.88370768229091e-05,0.1062568243859274,0.1066112131778797,0.096455044882253,0.0939690549321531,0.0972658077138834,0.1055135354219093,0.0919123310410326,0.1019233762316516,0.1065033333760787,0.0935894788372304,education,0.41,0.41,0.25,0.25,0.16,0.66,0.16,0.66,0.49,0.49,3.94,1217
E01032776,0.1477682605854796,0.0625737311038095,0.3039149030845274,0.0238657481931672,0.0205586305024454,0.0075303691419905,1.440048217773e-05,0.0019193295235429,0.0582915412055121,0.0015374501546223,0.1902939160664876,0.0092228182075508,0.004386552174886,0.0826611383602299,0.001074304027362,0.0299120267232259,0.0542137189394242,6.866455078125e-06,0.0002542950684797,0.0959017029794329,0.1105563809266063,0.0976747369733701,0.0968335445008371,0.1032012129045235,0.1002699139229402,0.0967651181527398,0.0996543757874702,0.076390292376439,0.12275272147564,transportation,0.31,0.41,0.31,0.15,0.1,0.56,0.31,0.46,0.46,0.31,3.36,1966
E01032777,0.2641860916091872,0.0414345314552833,0.2295000918276675,0.0432959891654349,0.0412330169219512,0.0049770687435481,0.0010677028346705,0.0015399004961992,0.1018570450333145,0.0048011917251724,0.1928430047479119,0.0017280120391387,6.01416235571509e-06,0.0643025074635181,0.0047589092999249,0.0005015811404666,0.0019218857223923,1.3746656813063066e-07,4.531814529372208e-05,0.1020637413883792,0.1126696402818033,0.0983182868364587,0.0944314110167106,0.1035817957896923,0.101486593762412,0.0932735308231191,0.0955996206233809,0.0918390075836234,0.1067363718944196,commercial,0.38,0.61,0.45,0.23,0.23,0.68,0.45,0.99,0.68,0.61,5.31,1319
E01032779,0.2569260514581059,0.0199901420237396,0.5228118396129249,0.0208698291340753,0.0198778539092267,0.0019132576736749,0.0006024977740119,0.0006895271448823,0.0081535788143382,0.0001121969784007,0.1061938868575423,0.0011874644829551,0.0,0.0294919647398558,9.693818933822942e-05,0.0067532857259114,0.0043296854810159,0.0,0.0,0.0964953862378838,0.1143129834802754,0.0970121092881173,0.0915299095851578,0.1038383211971045,0.0958556055463054,0.0963131975547586,0.1028590906351235,0.0646554766271322,0.1371279198481407,transportation,0.33,0.33,0.4,0.2,0.13,0.53,0.2,0.74,0.74,0.4,4.01,1496
E01032780,0.3472951312953131,0.0410208336437624,0.2118911384976525,0.0237265692816839,0.0220222055259071,0.0071111688031836,0.0005811264444031,0.0014594649671575,0.0846723069980483,0.0012516326187921,0.221271320874329,0.0021649988977375,0.0018185449877815,0.0271811597224132,0.0028319261816559,0.0004873678717814,0.0023494415999578,5.485642124229577e-05,0.0008088053671966,0.0998763768413943,0.1157649792404228,0.0980704009900241,0.0964423442611443,0.1035494755688966,0.0983899919114286,0.0956870990463175,0.0941313115795819,0.0874613118536313,0.1106267087071577,commercial,0.24,0.39,0.29,0.14,0.14,0.43,0.29,0.63,0.53,0.29,3.38,2074
E01032781,0.1792571220868899,0.0565303990870345,0.3499383808654031,0.0079648053204571,0.0727260259934413,0.0062539371443383,3.376713505497453e-05,0.0006708686734423,0.1233049793007932,0.0009183530454282,0.1119964740894458,0.0068173585114655,0.0001194565384476,0.0147797619854962,0.0008044772677951,0.0402364377622251,0.0273190015628013,0.0001964333616656,0.0001319602683738,0.0985191174285546,0.113262507760929,0.0902439689806194,0.0943905406031217,0.1024982027090613,0.1079791449557519,0.0976576066155401,0.1008348081261312,0.0933602484160597,0.1012538544042303,commercial,0.29,0.47,0.35,0.18,0.18,0.53,0.35,0.76,0.76,0.35,4.22,1705
E01032782,0.2448423173692491,0.0543556080924139,0.3526593049367268,0.0121991899278428,0.0961366759406195,0.0076297256681653,4.421340094671901e-05,0.0034709506564669,0.0837215185165405,0.0024280415640936,0.0944783820046318,0.0058063003751966,0.0011795891655815,0.0221913788053724,0.002805471420288,4.53922483656125e-05,0.0141857200198703,0.0,0.0018202198876274,0.0963477787102752,0.1150873282950774,0.0942265279970839,0.0926409288887755,0.103772333536846,0.1023186030207672,0.1003250867553802,0.0988683783705861,0.0879936969464142,0.1084193374787934,commercial,0.25,0.41,0.31,0.15,0.1,0.56,0.31,0.66,0.46,0.31,3.52,1961
E01032783,0.3245301177536231,0.0469553297844485,0.2440222035283627,0.0125234852666439,0.0355489979619564,0.0046869360882302,7.524352142775399e-05,0.0002600075542062,0.0915083401445028,0.0037195509758548,0.2202435369076935,0.001139986342278,0.0001735963683197,0.0141386502030966,0.0,7.446952488111304e-05,2.7863875679347824e-05,8.392333984374782e-05,0.0002877608589503,0.1132017530479291,0.1108752088692546,0.1006665430255719,0.0893551221468727,0.1033835643991393,0.1069035941965878,0.0897782238096367,0.0970232645144824,0.0918517580143926,0.0969609679761321,residential,0.37,0.59,0.44,0.22,0.22,0.66,0.44,0.95,0.66,0.59,5.13,1365
E01032784,0.2209639058682163,0.0637037018199025,0.2341612042713557,0.0331427805708268,0.0792270236545138,0.010378033045388,3.522708092206708e-05,0.0009749926657342,0.1467783264662502,0.0033368868101771,0.1153363514338991,0.0028419651612332,0.0001439538021637,0.0703196584442515,0.0038786523136091,1.971711837705432e-05,0.0137359085396974,0.0007095650880915,0.0003121458453896,0.1142048378046368,0.1102870299464282,0.098186262429584,0.0836756484477335,0.1011361153573404,0.1095091174340555,0.0931320882639901,0.0956295969378177,0.0982855766827348,0.0959537266956782,residential,0.28,0.34,0.34,0.17,0.17,0.51,0.28,0.62,0.62,0.34,3.67,1770
E01032785,0.1840534068919993,0.0268740618670427,0.1767436274775752,0.0449762415002893,0.033854760064019,0.0032990349663628,2.2040473090277776e-06,0.0013607166431567,0.2416808799461081,0.0041191948784722,0.226190835458261,0.0107059620044849,2.0345052083333333e-06,0.0327861079463252,0.0038955405906394,0.0003694322374131,0.0070536013002748,0.0004103766547308,0.0016219810203269,0.1100475632731889,0.1075079442738971,0.1053235285503558,0.0845097903029925,0.1000034190289672,0.101592091936246,0.0932881889040082,0.0958142906790894,0.1035712728790851,0.0983419101721689,residential,0.2,0.32,0.24,0.12,0.08,0.36,0.12,0.36,0.36,0.32,2.45,2529
E01032786,0.1215665729996425,0.0338714200686784,0.2459835476345485,0.0123212727066737,0.0623965294532526,0.0095953847847732,0.0001144409179687,0.0013991960513046,0.2106525446075239,0.0069294599146624,0.218274633868847,0.0333202586454503,0.0002886703590941,0.0312249676074856,0.0003508274851281,1.7203536688111762e-05,0.0106108671699473,0.0004018147786458,0.0006803874096839,0.1036118085784642,0.1121015027195471,0.0948127794156589,0.0926462718133106,0.1016309827936976,0.1085628512186212,0.0944295296016391,0.0961516513794817,0.1032203148194546,0.0928323076601241,commercial,0.3,0.48,0.36,0.18,0.18,0.54,0.3,0.78,0.66,0.36,4.15,1663
E01032787,0.1227025349934895,0.0435689290364582,0.232929229736328,0.0188958485921223,0.0645318349202473,0.0068906148274739,2.3142496744791662e-05,0.0003236134847005,0.0842662811279296,0.0080933888753254,0.4163841247558594,7.286071777343e-05,0.0,0.0002409617106119,3.0517578125e-06,0.0,0.0010735829671223,0.0,0.0,0.09582683731731,0.1004914808852913,0.1170537677034033,0.0795043574396377,0.0996654459104658,0.1093311044245219,0.0840171328052521,0.1075052871874678,0.0872689458821103,0.1193356404445388,industrial,0.24,0.32,0.24,0.12,0.12,0.44,0.2,0.44,0.44,0.32,2.85,2526
E01032789,0.003476113984079,0.0271531307336055,0.2426098910245028,0.107735489353989,0.1308850375088778,0.0020645603989109,0.0,0.0,0.3879022309274384,0.0269397388805042,0.0708985762162641,0.0,0.0,0.0003352309718276,0.0,0.0,0.0,0.0,0.0,0.1031533475349344,0.09999149119086,0.0933332001060452,0.0959093557058799,0.1133604861650297,0.1073877943739759,0.1079614249475868,0.0896876183381503,0.094959747533734,0.0942555341038029,health care,0.41,0.49,0.49,0.25,0.16,0.66,0.49,1.07,0.74,0.49,5.27,1215
E01032790,0.0071194966634114,0.0463549296061197,0.3861738840738932,0.1292508443196614,0.0362841288248697,0.0,0.0,0.0,0.3937460581461588,0.0009816487630208,8.900960286455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027998144033161,0.0991765629968448,0.0926426744168712,0.0975084776774842,0.1110711961370274,0.1116358838279987,0.1078417973770645,0.0905195457921049,0.0998210485071045,0.0869829988641829,education,0.45,0.72,0.45,0.18,0.27,0.72,0.45,0.99,0.99,0.54,5.78,1108
E01032803,0.1291667393275669,0.0235347747802733,0.229865482875279,0.0053858075823102,0.014139175415039,0.0054776327950613,4.523141043526072e-05,0.0004970005580356,0.2248946598597934,0.0021547589983258,0.1382816859654017,0.0272118704659597,0.0213898250034876,0.0880859919956751,0.0077907017299106,0.0,0.0185811179024832,0.0499771663120814,0.0135203770228794,0.1035250888420719,0.1086436089284991,0.0842111295217167,0.0965524110063112,0.1102925522158714,0.1103792292965461,0.0985062838090077,0.0937852037180523,0.0943338504462586,0.0997706422156643,education,0.35,0.56,0.42,0.21,0.14,0.63,0.21,0.77,0.77,0.42,4.48,1430
E01032834,0.2552210489908854,0.0539872911241319,0.2921723259819878,0.0174721611870659,0.0062950981987846,0.0062675476074218,0.0001530117458767,0.0024295383029513,0.2531331380208333,0.0065638224283854,0.0928170945909287,0.001418219672309,0.0,0.0040647718641492,0.0,0.0,0.0,0.0,0.0080049302842881,0.0971138311690928,0.1090205223264642,0.0894946174893908,0.0931672985693727,0.1035754825018402,0.1143708068569716,0.0832211607789265,0.1044774284822362,0.1046577826426795,0.1009010691830246,education,0.5,0.81,0.5,0.2,0.2,0.91,0.6,1.31,0.81,0.6,6.45,993
E01033000,0.2323444828842625,0.0173988342285155,0.1925911180900804,0.0387977253306995,0.1326447689171993,0.0071958484071673,4.716352982953333e-05,0.0006516774495442,0.165535782322739,0.0204399571274265,0.1584117773807409,0.0008108543627189,0.0,0.0326893546364523,0.0,5.779844341856061e-07,0.0003078923080906,0.0,0.0001321850400982,0.1126118213060625,0.1028827424726097,0.0983981153203312,0.0869476328448545,0.1052092033167661,0.111385436020535,0.0911338279688708,0.1002078024831411,0.0990696669992335,0.0921537512675946,residential,0.35,0.35,0.35,0.17,0.17,0.52,0.29,0.75,0.75,0.35,4.03,1738
E01033030,0.310526130312965,0.0471682230631509,0.2842496962774367,0.0196412949335007,0.0497987293061755,0.007280040922619,4.4250488281244286e-05,0.0008779979887462,0.0689564296177455,0.0032057262602306,0.1558666410900297,0.0138497488839285,7.266090029761905e-07,0.0357789902460007,0.0002954755510602,0.0009490966796874,0.0006550016857328,0.0,0.0008558000837053,0.1001366089069264,0.1162847044700357,0.0952657720559227,0.090193905972002,0.106963900372511,0.1067342221861429,0.0973533525896043,0.0990335059576692,0.0864645819025381,0.1015694455866468,commercial,0.32,0.42,0.32,0.16,0.16,0.68,0.32,0.68,0.47,0.32,3.83,1904
E01033081,0.2815263054587624,0.0988781668923117,0.2043397209861061,0.0050790382154059,0.0357758782126686,0.0025175845984256,0.0009015979188861,0.0008486834439364,0.1438898895726059,0.0048878987630208,0.1903017217462712,0.0052092581084279,0.0009458137281013,0.0176097118493282,5.75094512014663e-05,0.0005802385734789,0.0,0.0063987211747602,0.0002522613063003,0.1075117124231331,0.1157229527234076,0.0969788861570162,0.0864941856710416,0.1061135945461634,0.110986011106411,0.0913635611309395,0.0962755382230742,0.0941100073180004,0.0944435507008122,commercial,0.38,0.57,0.38,0.13,0.13,0.51,0.32,0.82,0.69,0.38,4.3,1583
E01033082,0.2021637833826073,0.0403960589404519,0.1851405836131474,0.034211546318716,0.0738413039952108,0.0033356653500909,4.373837823736781e-05,0.0008981608909014,0.1256139223978399,0.0112815752421339,0.2614469658838559,0.0035905707372377,0.0010051988575556,0.0277371341235016,0.0039399377831585,0.0068716981095266,0.0163374164877416,0.0015487496711347,0.0005959898369497,0.1082327047691,0.1084495638549861,0.1032807477463291,0.0852105101721017,0.1013390231326965,0.1066219455339457,0.0886110814509143,0.1018526245714399,0.095162364730862,0.1012394340376239,residential,0.4,0.64,0.48,0.24,0.24,0.87,0.48,1.03,0.87,0.48,5.72,1258
E01033083,0.1885733127593993,0.0222772916158039,0.2375167846679687,0.0121871630350748,0.0139714399973551,0.0047233899434407,0.0007856369018554,0.0045499165852864,0.088783041636149,9.123484293619334e-05,0.2366076946258544,0.0301821867624918,0.0173108577728271,0.0241881688435871,0.0110206604003906,0.0096852143605549,0.0035204887390136,0.0909154256184895,0.0031100908915201,0.0986931220441278,0.1210732402335236,0.0958915226367499,0.0829312156354391,0.103788312619173,0.1093970648541472,0.0895132002680126,0.1080500990652316,0.0816717844779858,0.1089904381656085,commercial,0.28,0.37,0.28,0.14,0.14,0.51,0.28,0.6,0.6,0.28,3.45,2174
E01033084,0.2301032172309027,0.0413780212402343,0.1652910020616319,0.0147971259223089,0.0191946241590711,0.0047975328233506,0.0006154378255208,0.0032673305935329,0.0883030361599391,0.0004121568467881,0.34409425523546,0.0030391269259982,4.2809380425342774e-05,0.0397611829969617,0.0004714965820312,0.0399636162651909,0.0043846130371093,0.0,8.341471354165333e-05,0.1090122422074933,0.1159255536208172,0.1033980921178835,0.0831292334417394,0.1080337045824397,0.1094654504511877,0.0946408018491515,0.0932513778500687,0.0801119261741496,0.1030316177050685,commercial,0.3,0.4,0.3,0.15,0.15,0.55,0.25,0.64,0.45,0.4,3.57,2016
E01033086,0.2528737386067708,0.0,0.1598790486653646,0.2714754740397135,0.0193201700846354,0.0002683003743489,0.0,0.0,0.1154874165852864,0.0002924601236979,0.0754979451497395,0.0,0.0,0.1049054463704427,0.0,0.0,0.0,0.0,0.0,0.1250104896989079,0.1134216276166976,0.1030425032906299,0.0772738581154126,0.0943930813526645,0.1034481000360992,0.0870938928646545,0.0954328276279658,0.1079436506628975,0.0929399687340701,residential,0.5,0.42,0.5,0.25,0.25,0.76,0.42,0.67,0.92,0.67,5.38,1190
